[60200/300000] -- step:1109816 -- avg_reward:0.4 -- best_reward:2.0  -- eps:0.104 -- time:0.0032
[60220/300000] -- step:1110245 -- avg_reward:0.4 -- best_reward:2.0  -- eps:0.103 -- time:0.0146
[60240/300000] -- step:1110569 -- avg_reward:0.2 -- best_reward:2.0  -- eps:0.103 -- time:0.0136
[60260/300000] -- step:1110921 -- avg_reward:0.0 -- best_reward:0.0  -- eps:0.103 -- time:0.0146
[60280/300000] -- step:1111350 -- avg_reward:0.2 -- best_reward:2.0  -- eps:0.103 -- time:0.0029
[60300/300000] -- step:1111730 -- avg_reward:0.2 -- best_reward:2.0  -- eps:0.103 -- time:0.0028
[60320/300000] -- step:1112110 -- avg_reward:0.0 -- best_reward:0.0  -- eps:0.103 -- time:0.0033
[60340/300000] -- step:1112462 -- avg_reward:0.0 -- best_reward:0.0  -- eps:0.103 -- time:0.0029
[60360/300000] -- step:1112842 -- avg_reward:0.1 -- best_reward:1.0  -- eps:0.103 -- time:0.0016
[60380/300000] -- step:1113278 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.103 -- time:0.0017
[60400/300000] -- step:1113630 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.103 -- time:0.003
[60420/300000] -- step:1114179 -- avg_reward:0.1 -- best_reward:1.0  -- eps:0.103 -- time:0.0148
[60440/300000] -- step:1114580 -- avg_reward:0.1 -- best_reward:1.0  -- eps:0.103 -- time:0.0028
[60460/300000] -- step:1114932 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.103 -- time:0.0029
[60480/300000] -- step:1115305 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.103 -- time:0.0144
[60500/300000] -- step:1115769 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.103 -- time:0.0141
[60520/300000] -- step:1116141 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.103 -- time:0.0135
[60540/300000] -- step:1116542 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.103 -- time:0.0029
[60560/300000] -- step:1116971 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.103 -- time:0.0146
[60580/300000] -- step:1117323 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.103 -- time:0.014
[60600/300000] -- step:1117696 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.103 -- time:0.0028
[60620/300000] -- step:1118076 -- avg_reward:0.0 -- best_reward:0.0  -- eps:0.103 -- time:0.003
[60640/300000] -- step:1118477 -- avg_reward:0.1 -- best_reward:1.0  -- eps:0.103 -- time:0.0143
[60660/300000] -- step:1118829 -- avg_reward:0.1 -- best_reward:1.0  -- eps:0.103 -- time:0.014
[60680/300000] -- step:1119265 -- avg_reward:0.1 -- best_reward:1.0  -- eps:0.103 -- time:0.0144
[60700/300000] -- step:1119617 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.103 -- time:0.0141
[60720/300000] -- step:1119997 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.103 -- time:0.0142
[60740/300000] -- step:1120349 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.103 -- time:0.0126
[60760/300000] -- step:1120757 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.103 -- time:0.0127
[60780/300000] -- step:1121109 -- avg_reward:0.5 -- best_reward:1.0  -- eps:0.103 -- time:0.0142
[60800/300000] -- step:1121433 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.103 -- time:0.0138
[60820/300000] -- step:1121785 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.103 -- time:0.0143
[60840/300000] -- step:1122165 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.103 -- time:0.0141
[60860/300000] -- step:1122489 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.103 -- time:0.0137
[60880/300000] -- step:1122982 -- avg_reward:0.4 -- best_reward:3.0  -- eps:0.103 -- time:0.0031
[60900/300000] -- step:1123306 -- avg_reward:0.4 -- best_reward:3.0  -- eps:0.103 -- time:0.0029
[60920/300000] -- step:1123707 -- avg_reward:0.3 -- best_reward:3.0  -- eps:0.103 -- time:0.0127
[60940/300000] -- step:1124059 -- avg_reward:0.1 -- best_reward:1.0  -- eps:0.103 -- time:0.014
[60960/300000] -- step:1124411 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.103 -- time:0.014
[60980/300000] -- step:1124791 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.103 -- time:0.0141
[61000/300000] -- step:1125227 -- avg_reward:0.5 -- best_reward:1.0  -- eps:0.103 -- time:0.0139
[61020/300000] -- step:1125579 -- avg_reward:0.5 -- best_reward:1.0  -- eps:0.103 -- time:0.0132
[61040/300000] -- step:1125931 -- avg_reward:0.5 -- best_reward:1.0  -- eps:0.103 -- time:0.0146
[61060/300000] -- step:1126311 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.103 -- time:0.014
[61080/300000] -- step:1126712 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.103 -- time:0.0029
[61100/300000] -- step:1127036 -- avg_reward:0.0 -- best_reward:0.0  -- eps:0.103 -- time:0.003
[61120/300000] -- step:1127416 -- avg_reward:0.0 -- best_reward:0.0  -- eps:0.103 -- time:0.0029
[61140/300000] -- step:1127740 -- avg_reward:0.0 -- best_reward:0.0  -- eps:0.103 -- time:0.0029
[61160/300000] -- step:1128092 -- avg_reward:0.0 -- best_reward:0.0  -- eps:0.103 -- time:0.0029
[61180/300000] -- step:1128472 -- avg_reward:0.0 -- best_reward:0.0  -- eps:0.103 -- time:0.0031
[61200/300000] -- step:1128903 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.103 -- time:0.0136
[61220/300000] -- step:1129283 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.103 -- time:0.0138
[61240/300000] -- step:1129635 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.103 -- time:0.0138
[61260/300000] -- step:1130149 -- avg_reward:0.6 -- best_reward:4.0  -- eps:0.103 -- time:0.0158
[61280/300000] -- step:1130529 -- avg_reward:0.5 -- best_reward:4.0  -- eps:0.103 -- time:0.0143
[61300/300000] -- step:1130937 -- avg_reward:0.6 -- best_reward:4.0  -- eps:0.103 -- time:0.0141
[61320/300000] -- step:1131317 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.103 -- time:0.0145
[61340/300000] -- step:1131774 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.103 -- time:0.0017
[61360/300000] -- step:1132266 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.103 -- time:0.0027
[61380/300000] -- step:1132646 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.103 -- time:0.0017
[61400/300000] -- step:1133264 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.103 -- time:0.0029
[61420/300000] -- step:1133756 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.103 -- time:0.0029
[61440/300000] -- step:1134248 -- avg_reward:0.5 -- best_reward:1.0  -- eps:0.103 -- time:0.003
[61460/300000] -- step:1134712 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.103 -- time:0.0028
[61480/300000] -- step:1135414 -- avg_reward:0.7 -- best_reward:4.0  -- eps:0.103 -- time:0.0017
[61500/300000] -- step:1135850 -- avg_reward:0.6 -- best_reward:4.0  -- eps:0.103 -- time:0.0029
[61520/300000] -- step:1136202 -- avg_reward:0.5 -- best_reward:4.0  -- eps:0.103 -- time:0.0028
[61540/300000] -- step:1136757 -- avg_reward:0.1 -- best_reward:1.0  -- eps:0.103 -- time:0.0138
[61560/300000] -- step:1137221 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.103 -- time:0.0147
[61580/300000] -- step:1137629 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.103 -- time:0.0134
[61600/300000] -- step:1137981 -- avg_reward:0.1 -- best_reward:1.0  -- eps:0.103 -- time:0.014
[61620/300000] -- step:1138645 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.103 -- time:0.014
[61640/300000] -- step:1139179 -- avg_reward:0.5 -- best_reward:2.0  -- eps:0.103 -- time:0.0161
[61660/300000] -- step:1139615 -- avg_reward:0.5 -- best_reward:2.0  -- eps:0.103 -- time:0.0142
[61680/300000] -- step:1140156 -- avg_reward:0.4 -- best_reward:2.0  -- eps:0.103 -- time:0.0029
[61700/300000] -- step:1140564 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.103 -- time:0.0028
[61720/300000] -- step:1141028 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.103 -- time:0.0017
[61740/300000] -- step:1141408 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.103 -- time:0.0029
[61760/300000] -- step:1141837 -- avg_reward:0.4 -- best_reward:2.0  -- eps:0.103 -- time:0.0147
[61780/300000] -- step:1142273 -- avg_reward:0.4 -- best_reward:2.0  -- eps:0.103 -- time:0.0142
[61800/300000] -- step:1142781 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.103 -- time:0.0156
[61820/300000] -- step:1143276 -- avg_reward:0.5 -- best_reward:1.0  -- eps:0.103 -- time:0.0028
[61840/300000] -- step:1143761 -- avg_reward:0.5 -- best_reward:1.0  -- eps:0.103 -- time:0.0138
[61860/300000] -- step:1144113 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.103 -- time:0.0127
[61880/300000] -- step:1144465 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.103 -- time:0.0147
[61900/300000] -- step:1144929 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.103 -- time:0.0143
[61920/300000] -- step:1145281 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.103 -- time:0.0134
[61940/300000] -- step:1145794 -- avg_reward:0.7 -- best_reward:4.0  -- eps:0.103 -- time:0.0028
[61960/300000] -- step:1146174 -- avg_reward:0.7 -- best_reward:4.0  -- eps:0.103 -- time:0.0028
[61980/300000] -- step:1146526 -- avg_reward:0.6 -- best_reward:4.0  -- eps:0.103 -- time:0.003
[62000/300000] -- step:1147011 -- avg_reward:0.4 -- best_reward:2.0  -- eps:0.103 -- time:0.0152
[62020/300000] -- step:1147475 -- avg_reward:0.4 -- best_reward:2.0  -- eps:0.103 -- time:0.0161
[62040/300000] -- step:1147970 -- avg_reward:0.4 -- best_reward:2.0  -- eps:0.103 -- time:0.0034
[62060/300000] -- step:1148476 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.103 -- time:0.0033
[62080/300000] -- step:1148912 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.103 -- time:0.0029
[62100/300000] -- step:1149371 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.103 -- time:0.0145
[62120/300000] -- step:1149723 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.103 -- time:0.0139
[62140/300000] -- step:1150131 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.103 -- time:0.0138
[62160/300000] -- step:1150483 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.103 -- time:0.0138
[62180/300000] -- step:1150835 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.103 -- time:0.0134
[62200/300000] -- step:1151215 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.103 -- time:0.0129
[62220/300000] -- step:1151595 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.103 -- time:0.0138
[62240/300000] -- step:1151975 -- avg_reward:0.0 -- best_reward:0.0  -- eps:0.103 -- time:0.0141
[62260/300000] -- step:1152299 -- avg_reward:0.0 -- best_reward:0.0  -- eps:0.103 -- time:0.0139
[62280/300000] -- step:1152671 -- avg_reward:0.1 -- best_reward:1.0  -- eps:0.103 -- time:0.0147
[62300/300000] -- step:1153023 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.103 -- time:0.0138
[62320/300000] -- step:1153508 -- avg_reward:0.1 -- best_reward:1.0  -- eps:0.103 -- time:0.0029
[62340/300000] -- step:1153972 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.103 -- time:0.0028
[62360/300000] -- step:1154391 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.103 -- time:0.0145
[62380/300000] -- step:1154869 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.103 -- time:0.0149
[62400/300000] -- step:1155193 -- avg_reward:0.1 -- best_reward:1.0  -- eps:0.103 -- time:0.0144
[62420/300000] -- step:1155573 -- avg_reward:0.0 -- best_reward:0.0  -- eps:0.103 -- time:0.0142
[62440/300000] -- step:1155953 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.103 -- time:0.0142
[62460/300000] -- step:1156382 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.103 -- time:0.0028
[62480/300000] -- step:1156762 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.103 -- time:0.0031
[62500/300000] -- step:1157359 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.103 -- time:0.0138
[62520/300000] -- step:1157683 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.103 -- time:0.0146
[62540/300000] -- step:1158063 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.103 -- time:0.0142
[62560/300000] -- step:1158415 -- avg_reward:0.1 -- best_reward:1.0  -- eps:0.103 -- time:0.014
[62580/300000] -- step:1158795 -- avg_reward:0.1 -- best_reward:1.0  -- eps:0.103 -- time:0.0143
[62600/300000] -- step:1159203 -- avg_reward:0.1 -- best_reward:1.0  -- eps:0.103 -- time:0.0144
[62620/300000] -- step:1159527 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.103 -- time:0.0143
[62640/300000] -- step:1159851 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.103 -- time:0.014
[62660/300000] -- step:1160392 -- avg_reward:0.0 -- best_reward:0.0  -- eps:0.103 -- time:0.0032
[62680/300000] -- step:1160857 -- avg_reward:0.1 -- best_reward:1.0  -- eps:0.103 -- time:0.0142
[62700/300000] -- step:1161265 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.103 -- time:0.0144
[62720/300000] -- step:1161645 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.103 -- time:0.014
[62740/300000] -- step:1162025 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.103 -- time:0.0129
[62760/300000] -- step:1162349 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.103 -- time:0.0149
[62780/300000] -- step:1162701 -- avg_reward:0.1 -- best_reward:1.0  -- eps:0.103 -- time:0.015
[62800/300000] -- step:1163130 -- avg_reward:0.0 -- best_reward:0.0  -- eps:0.103 -- time:0.0029
[62820/300000] -- step:1163454 -- avg_reward:0.0 -- best_reward:0.0  -- eps:0.103 -- time:0.0029
[62840/300000] -- step:1163855 -- avg_reward:0.0 -- best_reward:0.0  -- eps:0.103 -- time:0.0139
[62860/300000] -- step:1164151 -- avg_reward:0.0 -- best_reward:0.0  -- eps:0.103 -- time:0.0141
[62880/300000] -- step:1164531 -- avg_reward:0.1 -- best_reward:1.0  -- eps:0.103 -- time:0.014
[62900/300000] -- step:1164996 -- avg_reward:0.1 -- best_reward:1.0  -- eps:0.103 -- time:0.0028
[62920/300000] -- step:1165320 -- avg_reward:0.1 -- best_reward:1.0  -- eps:0.103 -- time:0.0029
[62940/300000] -- step:1165672 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.103 -- time:0.0029
[62960/300000] -- step:1166024 -- avg_reward:0.5 -- best_reward:1.0  -- eps:0.103 -- time:0.0032
[62980/300000] -- step:1166453 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.103 -- time:0.0134
[63000/300000] -- step:1166777 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.103 -- time:0.0127
[63020/300000] -- step:1167129 -- avg_reward:0.0 -- best_reward:0.0  -- eps:0.103 -- time:0.0146
[63040/300000] -- step:1167537 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.103 -- time:0.014
[63060/300000] -- step:1167917 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.103 -- time:0.0146
[63080/300000] -- step:1168381 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.103 -- time:0.0147
[63100/300000] -- step:1168733 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.103 -- time:0.0141
[63120/300000] -- step:1169085 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.103 -- time:0.0145
[63140/300000] -- step:1169437 -- avg_reward:0.0 -- best_reward:0.0  -- eps:0.103 -- time:0.0147
[63160/300000] -- step:1169761 -- avg_reward:0.0 -- best_reward:0.0  -- eps:0.103 -- time:0.0139
[63180/300000] -- step:1170141 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.103 -- time:0.0144
[63200/300000] -- step:1170465 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.103 -- time:0.0141
[63220/300000] -- step:1170958 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.103 -- time:0.0017
[63240/300000] -- step:1171310 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.103 -- time:0.0029
[63260/300000] -- step:1171690 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.103 -- time:0.0028
[63280/300000] -- step:1172042 -- avg_reward:0.1 -- best_reward:1.0  -- eps:0.103 -- time:0.0031
[63300/300000] -- step:1172394 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.103 -- time:0.0028
[63320/300000] -- step:1172795 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.103 -- time:0.0152
[63340/300000] -- step:1173203 -- avg_reward:0.1 -- best_reward:1.0  -- eps:0.103 -- time:0.0143
[63360/300000] -- step:1173555 -- avg_reward:0.0 -- best_reward:0.0  -- eps:0.103 -- time:0.0147
[63380/300000] -- step:1174048 -- avg_reward:0.1 -- best_reward:1.0  -- eps:0.103 -- time:0.003
[63400/300000] -- step:1174428 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.103 -- time:0.0027
[63420/300000] -- step:1174808 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.103 -- time:0.0032
[63440/300000] -- step:1175188 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.103 -- time:0.0031
[63460/300000] -- step:1175540 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.103 -- time:0.0031
[63480/300000] -- step:1175892 -- avg_reward:0.1 -- best_reward:1.0  -- eps:0.103 -- time:0.0031
[63500/300000] -- step:1176244 -- avg_reward:0.1 -- best_reward:1.0  -- eps:0.103 -- time:0.0029
[63520/300000] -- step:1176596 -- avg_reward:0.0 -- best_reward:0.0  -- eps:0.103 -- time:0.003
[63540/300000] -- step:1177094 -- avg_reward:0.0 -- best_reward:0.0  -- eps:0.103 -- time:0.0029
[63560/300000] -- step:1177474 -- avg_reward:0.0 -- best_reward:0.0  -- eps:0.102 -- time:0.0018
[63580/300000] -- step:1177882 -- avg_reward:0.0 -- best_reward:0.0  -- eps:0.102 -- time:0.0029
[63600/300000] -- step:1178318 -- avg_reward:0.1 -- best_reward:1.0  -- eps:0.102 -- time:0.0018
[63620/300000] -- step:1178670 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.102 -- time:0.0029
[63640/300000] -- step:1179022 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.102 -- time:0.0029
[63660/300000] -- step:1179402 -- avg_reward:0.5 -- best_reward:1.0  -- eps:0.102 -- time:0.0029
[63680/300000] -- step:1179782 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.102 -- time:0.0029
[63700/300000] -- step:1180186 -- avg_reward:0.4 -- best_reward:2.0  -- eps:0.102 -- time:0.0016
[63720/300000] -- step:1180538 -- avg_reward:0.4 -- best_reward:2.0  -- eps:0.102 -- time:0.0017
[63740/300000] -- step:1180918 -- avg_reward:0.1 -- best_reward:1.0  -- eps:0.102 -- time:0.0029
[63760/300000] -- step:1181378 -- avg_reward:0.0 -- best_reward:0.0  -- eps:0.102 -- time:0.0029
[63780/300000] -- step:1181758 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.102 -- time:0.0018
[63800/300000] -- step:1182138 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.102 -- time:0.003
[63820/300000] -- step:1182518 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.102 -- time:0.0029
[63840/300000] -- step:1182870 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.102 -- time:0.0029
[63860/300000] -- step:1183419 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.102 -- time:0.0149
[63880/300000] -- step:1183827 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.102 -- time:0.0147
[63900/300000] -- step:1184179 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.102 -- time:0.0141
[63920/300000] -- step:1184531 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.102 -- time:0.0137
[63940/300000] -- step:1184939 -- avg_reward:0.5 -- best_reward:1.0  -- eps:0.102 -- time:0.0156
[63960/300000] -- step:1185291 -- avg_reward:0.5 -- best_reward:1.0  -- eps:0.102 -- time:0.0126
[63980/300000] -- step:1185671 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.102 -- time:0.0143
[64000/300000] -- step:1186023 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.102 -- time:0.0139
[64020/300000] -- step:1186395 -- avg_reward:0.5 -- best_reward:1.0  -- eps:0.102 -- time:0.013
[64040/300000] -- step:1186775 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.102 -- time:0.0142
[64060/300000] -- step:1187155 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.102 -- time:0.0143
[64080/300000] -- step:1187507 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.102 -- time:0.014
[64100/300000] -- step:1187887 -- avg_reward:0.5 -- best_reward:1.0  -- eps:0.102 -- time:0.0145
[64120/300000] -- step:1188239 -- avg_reward:0.5 -- best_reward:1.0  -- eps:0.102 -- time:0.014
[64140/300000] -- step:1188591 -- avg_reward:0.5 -- best_reward:1.0  -- eps:0.102 -- time:0.0138
[64160/300000] -- step:1188915 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.102 -- time:0.0141
[64180/300000] -- step:1189267 -- avg_reward:0.1 -- best_reward:1.0  -- eps:0.102 -- time:0.0141
[64200/300000] -- step:1189647 -- avg_reward:0.0 -- best_reward:0.0  -- eps:0.102 -- time:0.0141
[64220/300000] -- step:1190027 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.102 -- time:0.014
[64240/300000] -- step:1190407 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.102 -- time:0.0138
[64260/300000] -- step:1190871 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.102 -- time:0.0143
[64280/300000] -- step:1191363 -- avg_reward:0.5 -- best_reward:1.0  -- eps:0.102 -- time:0.0144
[64300/300000] -- step:1191904 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.102 -- time:0.0029
[64320/300000] -- step:1192340 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.102 -- time:0.0029
[64340/300000] -- step:1192748 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.102 -- time:0.0031
[64360/300000] -- step:1193261 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.102 -- time:0.0137
[64380/300000] -- step:1193669 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.102 -- time:0.0152
[64400/300000] -- step:1194126 -- avg_reward:0.3 -- best_reward:2.0  -- eps:0.102 -- time:0.003
[64420/300000] -- step:1194590 -- avg_reward:0.4 -- best_reward:2.0  -- eps:0.102 -- time:0.0033
[64440/300000] -- step:1194886 -- avg_reward:0.4 -- best_reward:2.0  -- eps:0.102 -- time:0.0032
[64460/300000] -- step:1195322 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.102 -- time:0.0033
[64480/300000] -- step:1195751 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.102 -- time:0.0153
[64500/300000] -- step:1196187 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.102 -- time:0.0159
[64520/300000] -- step:1196567 -- avg_reward:0.5 -- best_reward:1.0  -- eps:0.102 -- time:0.0152
[64540/300000] -- step:1197031 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.102 -- time:0.0137
[64560/300000] -- step:1197467 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.102 -- time:0.0143
[64580/300000] -- step:1197931 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.102 -- time:0.0142
[64600/300000] -- step:1198472 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.102 -- time:0.0029
[64620/300000] -- step:1198852 -- avg_reward:0.5 -- best_reward:1.0  -- eps:0.102 -- time:0.003
[64640/300000] -- step:1199344 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.102 -- time:0.0028
[64660/300000] -- step:1199780 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.102 -- time:0.0031
[64680/300000] -- step:1200244 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.102 -- time:0.003
[64700/300000] -- step:1200624 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.102 -- time:0.0028
[64720/300000] -- step:1201137 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.102 -- time:0.0143
[64740/300000] -- step:1201629 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.102 -- time:0.0141
[64760/300000] -- step:1202093 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.102 -- time:0.014
[64780/300000] -- step:1202550 -- avg_reward:0.5 -- best_reward:1.0  -- eps:0.102 -- time:0.0028
[64800/300000] -- step:1203070 -- avg_reward:0.5 -- best_reward:1.0  -- eps:0.102 -- time:0.0018
[64820/300000] -- step:1203422 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.102 -- time:0.0029
[64840/300000] -- step:1203830 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.102 -- time:0.0029
[64860/300000] -- step:1204210 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.102 -- time:0.0016
[64880/300000] -- step:1204661 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.102 -- time:0.0143
[64900/300000] -- step:1205264 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.102 -- time:0.0029
[64920/300000] -- step:1205889 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.102 -- time:0.0132
[64940/300000] -- step:1206479 -- avg_reward:0.5 -- best_reward:2.0  -- eps:0.102 -- time:0.0143
[64960/300000] -- step:1206831 -- avg_reward:0.3 -- best_reward:2.0  -- eps:0.102 -- time:0.0137
[64980/300000] -- step:1207315 -- avg_reward:0.4 -- best_reward:2.0  -- eps:0.102 -- time:0.0142
[65000/300000] -- step:1207807 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.102 -- time:0.0135
[65020/300000] -- step:1208233 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.102 -- time:0.0145
[65040/300000] -- step:1208697 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.102 -- time:0.014
[65060/300000] -- step:1209133 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.102 -- time:0.0139
[65080/300000] -- step:1209541 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.102 -- time:0.0144
[65100/300000] -- step:1210026 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.102 -- time:0.0029
[65120/300000] -- step:1210406 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.102 -- time:0.0029
[65140/300000] -- step:1210946 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.102 -- time:0.0028
[65160/300000] -- step:1211354 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.102 -- time:0.003
[65180/300000] -- step:1211818 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.102 -- time:0.0031
